                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          1.5000000000000000E+000          1.3500000000000001E+000          7.6000000000000001E-001                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20220830" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                             785          1.9616054733980548E+009          7.7578174352129226E-001          4.9698897513710767E+000          1.6417304845572474E+002          1.5993911431516801E+002          1.8719628715742502E+000          1.8944447718480653E+000         -1.3077457252369650E-003         -1.0000000000000000E+000          1.3505390301202911E+000          1.3862907180814541E+000         -9.7747571871242567E+000         -9.7747571871242567E+000         -1.0376817178452219E+001         -9.8999999999999986E+001         -9.8996959237325566E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5243464041271160E+052         -2.5802259489071314E+034         -7.6276275516600978E+032         -3.3777148291055946E+033         -2.1661781904799711E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             790          1.9731143557963448E+009          7.7646947604692573E-001          4.9719325076017187E+000          1.6424185566071500E+002          1.5971633601139064E+002          1.8719535608883293E+000          1.8960052269110876E+000         -1.3028035410039475E-003         -1.0000000000000000E+000          1.3485712559048646E+000          1.3867826616353107E+000         -9.7640361608563992E+000         -9.7640361608563992E+000         -1.0366096152184362E+001         -9.8999999999999986E+001         -9.8889748974646992E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5233892274942467E+052         -2.6613060201761836E+034         -1.0874856761497705E+033         -3.3645560318697681E+033         -2.2161018493742297E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             795          1.9846261056794569E+009          7.7715935177418927E-001          4.9739661770051669E+000          1.6431269183257487E+002          1.5949031673283821E+002          1.8719254996534649E+000          1.8975778171281255E+000         -1.2981269655452058E-003         -1.0000000000000000E+000          1.3465683335593599E+000          1.3872833922216867E+000         -9.7562711260946102E+000         -9.7562711260946102E+000         -1.0358331117422573E+001         -9.8999999999999986E+001         -9.8812098627029101E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5224051665964026E+052         -2.7368732602488205E+034         -1.5004396704255270E+033         -3.3512725514187546E+033         -2.2517020380643922E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             800          1.9961304385549934E+009          7.7785343116549044E-001          4.9759870675991991E+000          1.6438704394867332E+002          1.5925847656748104E+002          1.8718664097911801E+000          1.8991720847978497E+000         -1.2892934107126518E-003         -1.0000000000000000E+000          1.3445029820350967E+000          1.3877997301027527E+000         -9.7359750911581138E+000         -9.7359750911581138E+000         -1.0338035082486076E+001         -9.8999999999999986E+001         -9.8609138277664137E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5213758302023414E+052         -2.8792524273060806E+034         -1.9079031555320897E+033         -3.3378458624365641E+033         -2.3546775255092153E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             805          2.0073972530766661E+009          7.7853373584233398E-001          4.9779386416909350E+000          1.6446353638100925E+002          1.5902599590848902E+002          1.8717725589953345E+000          1.9007488513585200E+000         -1.2858706794174227E-003         -1.0000000000000000E+000          1.3424195385647444E+000          1.3883205909703407E+000         -9.7282991075916936E+000         -9.7282991075916936E+000         -1.0330359098919656E+001         -9.8999999999999986E+001         -9.8532378441999935E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5203211663315950E+052         -3.0364659044287400E+034         -3.1225220395560851E+033         -3.3243915632513319E+033         -2.3917745441479985E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             810          2.0186892942492449E+009          7.7922239293381745E-001          4.9798810924024020E+000          1.6454508550456876E+002          1.5878467279243361E+002          1.8716367671466994E+000          1.9023610752114253E+000         -1.2750031962540738E-003         -1.0000000000000000E+000          1.3402431565662127E+000          1.3888646864699736E+000         -9.7092902186803975E+000         -9.7092902186803975E+000         -1.0311350210008360E+001         -9.8999999999999986E+001         -9.8342289552886974E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5192015706020178E+052         -3.1606304380755312E+034         -3.3613973654118114E+033         -3.3107902531397441E+033         -2.4934116762203757E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             815          2.0295780483320687E+009          7.7989836024817660E-001          4.9817574233238657E+000          1.6462888868641275E+002          1.5854234684942656E+002          1.8714660960313549E+000          1.9039583777754610E+000         -1.2619422151394757E-003         -1.0000000000000000E+000          1.3380456399155738E+000          1.3894140656326335E+000         -9.6866437391744267E+000         -9.6866437391744267E+000         -1.0288703730502389E+001         -9.8999999999999986E+001         -9.8115824757827266E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5180548513892758E+052         -3.4198039116722730E+034         -4.6893826457611838E+033         -3.2971410848944545E+033         -2.6211515386067091E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             820          2.0401435228840232E+009          7.8059945721313984E-001          4.9837152594254448E+000          1.6471404145687393E+002          1.5829382976371411E+002          1.8713042622413925E+000          1.9056089964479310E+000         -1.2456135335857765E-003         -1.0000000000000000E+000          1.3357976735438726E+000          1.3899760572255591E+000         -9.6613978392442394E+000         -9.6613978392442394E+000         -1.0263457830572202E+001         -9.8999999999999986E+001         -9.7863365758525394E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5168842465001145E+052         -3.5941076082649393E+034         -4.9395959456150939E+033         -3.2832713646631924E+033         -2.7718208772371106E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             825          2.0502799321292260E+009          7.8132850570252832E-001          4.9857691387458294E+000          1.6479999137401859E+002          1.5803947816375711E+002          1.8711589995533520E+000          1.9073162209073402E+000         -1.2309561650943571E-003         -1.0000000000000000E+000          1.3335053009127966E+000          1.3905491503833278E+000         -9.6342093862525271E+000         -9.6342093862525271E+000         -1.0236269377580490E+001         -9.8999999999999986E+001         -9.7591481228608270E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5156956695954873E+052         -3.7580350654939338E+034         -4.8697136947864201E+033         -3.2690644648237568E+033         -2.9441572495329161E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             830          2.0598520268237875E+009          7.8210005121880455E-001          4.9879902063801937E+000          1.6488447474991494E+002          1.5778018919094222E+002          1.8710652076530658E+000          1.9090990343989640E+000         -1.2125598439247424E-003         -1.0000000000000000E+000          1.3311893698338901E+000          1.3911281331530547E+000         -9.6020824514969938E+000         -9.6020824514969938E+000         -1.0204142442824956E+001         -9.8999999999999986E+001         -9.7270211881052937E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5145133708628352E+052         -3.9892908381576777E+034         -5.0092419562703387E+033         -3.2543899714403518E+033         -3.1629276453866089E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             835          2.0685894688219781E+009          7.8289716333867310E-001          4.9903311963846777E+000          1.6496541847174637E+002          1.5752200273329879E+002          1.8710269056565936E+000          1.9109174616869780E+000         -1.1894025606525411E-003         -1.0000000000000000E+000          1.3289044117157425E+000          1.3916993726825915E+000         -9.5665109274739653E+000         -9.5665109274739653E+000         -1.0168570918801928E+001         -9.8999999999999986E+001         -9.6914496640822652E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5133658849069123E+052         -4.2894271020541583E+034         -5.4031937990970336E+033         -3.2395630537157300E+033         -3.4251514167728819E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             840          2.0765417660422797E+009          7.8376105645574723E-001          4.9929625954402734E+000          1.6504050682303250E+002          1.5726131572802362E+002          1.8711041009639646E+000          1.9128407168190433E+000         -1.1667590481736188E-003         -1.0000000000000000E+000          1.3266407955029174E+000          1.3922652767357979E+000         -9.5301187056566121E+000         -9.5301187056566121E+000         -1.0132178696984573E+001         -9.8999999999999986E+001         -9.6550574422649120E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5122727378288679E+052         -4.4575195852920358E+034         -4.1879905463707598E+033         -3.2243399584725161E+033         -3.7162865348077087E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             845          2.0837487285676365E+009          7.8469404737867332E-001          4.9958878382382288E+000          1.6511036043675941E+002          1.5699685295244396E+002          1.8712927519090070E+000          1.9148754769931173E+000         -1.1358780630466218E-003         -1.0000000000000000E+000          1.3243855892269178E+000          1.3928290783047979E+000         -9.4818364757983726E+000         -9.4818364757983726E+000         -1.0083896467126335E+001         -9.8999999999999986E+001         -9.6067752124066725E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.5112258204728085E+052         -4.7537054011217946E+034         -2.8862502227811163E+033         -3.2085687469437244E+033         -4.1442235041493102E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             850          2.0900423884846642E+009          7.8567940105699929E-001          4.9990438681865186E+000          1.6517327076106810E+002          1.5673320254136459E+002          1.8715860983444779E+000          1.9169805844336700E+000         -1.1008826323037773E-003         -1.0000000000000000E+000          1.3221722411262735E+000          1.3933710919910665E+000         -9.4278437952796761E+000         -9.4278437952796761E+000         -1.0060117548193462E+001         -9.8999999999999986E+001         -9.5431609919016029E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.3319876552528090E-001          1.5102285123880084E+052         -5.3495960827556029E+034         -2.4250356599062458E+033         -3.1923920749959741E+033         -4.7878533092653812E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             855          2.0955088560279906E+009          7.8674672340442242E-001          5.0025181352058139E+000          1.6522441702873931E+002          1.5646876614027485E+002          1.8720249345555267E+000          1.9191814389574304E+000         -1.0616202423202466E-003         -1.0000000000000000E+000          1.3199836657736019E+000          1.3938470727722103E+000         -9.3694167261271435E+000         -9.3694167261271435E+000         -1.0060117223259724E+001         -9.8999999999999986E+001         -9.4684189557245357E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.0384473692509569E-001          1.5092436965491167E+052         -6.1397785293904911E+034         -1.4674013580300134E+033         -3.1754244853042038E+033         -5.6754959450570696E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             860          2.1001224422463224E+009          7.8787890132086058E-001          5.0062374669958825E+000          1.6526403660522746E+002          1.5620570770506305E+002          1.8725870859017588E+000          1.9214446947851029E+000         -1.0190581282779380E-003         -1.0000000000000000E+000          1.3178282680176798E+000          1.3942487910639785E+000         -9.3036790187812723E+000         -9.3036790187812723E+000         -1.0060116903914976E+001         -9.8999999999999986E+001         -9.3873363171308259E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.7521130118408371E-001          1.5082611178000979E+052         -7.2144860614322262E+034         -7.1426762236140479E+032         -3.1577364483942512E+033         -6.8272856543566605E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             865          2.1040123477459285E+009          7.8905800995462716E-001          5.0101335968973757E+000          1.6529418982300294E+002          1.5594498601960638E+002          1.8732442308658133E+000          1.9237469333512198E+000         -9.7060641842175400E-004         -1.0000000000000000E+000          1.3157082405556273E+000          1.3945874966364626E+000         -9.2313795474187970E+000         -9.2313795474187970E+000         -1.0060116575789987E+001         -9.8999999999999986E+001         -9.3011141153551282E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.4834160432565882E-001          1.5072816198366353E+052         -8.6596684660433761E+034         -3.4428812210199679E+032         -3.1396060498222695E+033         -8.3112790488509491E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             870          2.1071863330522213E+009          7.9025953950124150E-001          5.0141169478641183E+000          1.6531572041188099E+002          1.5569005140915192E+002          1.8739702498670523E+000          1.9260462990980083E+000         -9.2029888385676778E-004         -1.0000000000000000E+000          1.3136465566041600E+000          1.3948638651347880E+000         -9.1569540665845679E+000         -9.1569540665845679E+000         -1.0060116231230181E+001         -9.8999999999999986E+001         -9.2149357034480346E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.2497922732753344E-001          1.5063124255691358E+052         -1.0447906231778871E+035         -1.7991623351490270E+032         -3.1212663406103125E+033         -1.0117787974366350E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             875          2.1097812660882573E+009          7.9146983843965435E-001          5.0181376887099756E+000          1.6533046670666795E+002          1.5544144568845678E+002          1.8747433261146345E+000          1.9283268437599466E+000         -8.6603558414214657E-004         -1.0000000000000000E+000          1.3116443803102928E+000          1.3950898139773467E+000         -9.0774469502448660E+000         -9.0774469502448660E+000         -1.0060115903271523E+001         -9.8999999999999986E+001         -9.1251735091600743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0407131615508744E-001          1.5053569143681319E+052         -1.2736010901781175E+035         -5.6392262561592497E+031         -3.1030847307868920E+033         -1.2420063202446326E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             880          2.1118765891916499E+009          7.9268596699059612E-001          5.0221835083924420E+000          1.6533944526063615E+002          1.5519856516188537E+002          1.8755546474787257E+000          1.9305880633022754E+000         -8.1263554698771513E-004         -1.0000000000000000E+000          1.3096950487542212E+000          1.3952722603830165E+000         -9.0009640679190781E+000         -9.0009640679190781E+000         -1.0060115543776368E+001         -9.8999999999999986E+001         -9.0406201695812953E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          8.7266694124500235E-002          1.5044132617414304E+052         -1.5376127767026694E+035         -2.0676304647840084E+031         -3.0849286891282899E+033         -1.5065567267649080E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             885          2.1135838985939763E+009          7.9389629217124336E-001          5.0262141031654384E+000          1.6534403667160163E+002          1.5496215956149288E+002          1.8763877672525284E+000          1.9328158519388994E+000         -7.6136683941859526E-004         -1.0000000000000000E+000          1.3078030742370934E+000          1.3954209213255242E+000         -8.9254415637559514E+000         -8.9254415637559514E+000         -1.0060115206662408E+001         -9.8999999999999986E+001         -8.9585199955747719E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          7.3337543207571090E-002          1.5034873841063952E+052         -1.8480352116536224E+035         -7.5718423017308374E+030         -3.0670369527919766E+033         -1.8172891237026853E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             890          2.1150060854254711E+009          7.9510105027497147E-001          5.0302291683947855E+000          1.6534537644934682E+002          1.5473096426079505E+002          1.8772361982610875E+000          1.9350165084253685E+000         -7.1537702510988542E-004         -1.0000000000000000E+000          1.3059572053059347E+000          1.3955447558259608E+000         -8.8592270228403596E+000         -8.8592270228403596E+000         -1.0060114847723286E+001         -9.8999999999999986E+001         -8.8874720813156607E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          6.2966880074241213E-002          1.5025768243161713E+052         -2.1676624528288142E+035         -2.5865502756911704E+030         -3.0494030163847362E+033         -2.1371425571622100E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             895          2.1161867372280221E+009          7.9629692553301790E-001          5.0342170852351922E+000          1.6534399329841966E+002          1.5450503048505857E+002          1.8780944769725423E+000          1.9371866876741870E+000         -6.6588021379250972E-004         -1.0000000000000000E+000          1.3041572564689945E+000          1.3956475591553490E+000         -8.7882680312696966E+000         -8.7882680312696966E+000         -1.0060114503453725E+001         -9.8999999999999986E+001         -8.8121360965506739E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.3475336710978032E-002          1.5016829069603032E+052         -2.5686872905670819E+035         -8.7603283332334653E+029         -3.0320440008302931E+033         -2.5383580902304456E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             900          2.1171725666389220E+009          7.9748265168764820E-001          5.0381731425063441E+000          1.6534042122959823E+002          1.5428401383263861E+002          1.8789585918289271E+000          1.9393268404668877E+000         -6.2040544350400553E-004         -1.0000000000000000E+000          1.3023999176484462E+000          1.3957333987108997E+000         -8.7234083254004027E+000         -8.7234083254004027E+000         -1.0060114171259338E+001         -9.8999999999999986E+001         -8.7438858278537719E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          4.6056841783145834E-002          1.5008054632610286E+052         -2.9963884490179632E+035         -1.8902799872821556E+029         -3.0150405524166859E+033         -2.9662361532138089E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             905          2.1180103421359212E+009          7.9865059572686581E-001          5.0420714302228289E+000          1.6533526742609160E+002          1.5406869772081276E+002          1.8798196029355188E+000          1.9414262516490042E+000         -5.8106523381952642E-004         -1.0000000000000000E+000          1.3006908293905228E+000          1.3958063467612238E+000         -8.6680708383313725E+000         -8.6680708383313725E+000         -1.0060113825200961E+001         -9.8999999999999986E+001         -8.6860470607632330E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          4.0546839982476907E-002          1.4999489837754998E+052         -3.4142711261464046E+035         -9.7686394425310803E+028         -2.9983175316958348E+033         -3.3842869739655021E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             910          2.1187363935309436E+009          7.9961889929776409E-001          5.0453447293808811E+000          1.6537170943974232E+002          1.5385257654489430E+002          1.8803344240606574E+000          1.9433994952282865E+000         -5.3500246622452060E-004         -1.0000000000000000E+000          1.2989783494301392E+000          1.3962344667513196E+000         -8.6025126680650814E+000         -8.6025126680650814E+000         -9.2045726593930439E+000         -9.8999999999999986E+001         -8.7274514046733813E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4992770298453387E+052         -3.1014782959748007E+035         -2.2949328104968511E+028         -2.9844142250927025E+033         -3.0716339242305928E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             915          2.1193646079789276E+009          8.0058703523102737E-001          5.0486208622788569E+000          1.6540739492602316E+002          1.5363789242007641E+002          1.8808546920921139E+000          1.9453695595865144E+000         -4.9440020144272880E-004         -1.0000000000000000E+000          1.2972802365509344E+000          1.3966589949711208E+000         -8.5453946276016026E+000         -8.5453946276016026E+000         -9.1474546189295651E+000         -9.8999999999999986E+001         -8.6703333642099025E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4986126526104056E+052         -3.5275495782153300E+035         -1.0295092085040676E+028         -2.9709786528805295E+033         -3.4978396887356039E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             920          2.1199154072244897E+009          8.0154892414101919E-001          5.0518788532796881E+000          1.6544215704227273E+002          1.5342590411732181E+002          1.8813766223326656E+000          1.9473242849512271E+000         -4.6120945809881802E-004         -1.0000000000000000E+000          1.2956061744087102E+000          1.3970775105066766E+000         -8.4988513202185896E+000         -8.4988513202185896E+000         -9.1009113115465521E+000         -9.8999999999999986E+001         -8.6237900568268895E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4979593701686982E+052         -3.9170316238519978E+035         -3.0286284137852762E+027         -2.9576898533553687E+033         -3.8874546950321597E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             925          2.1204095972245619E+009          8.0250757160960329E-001          5.0551285464083806E+000          1.6547615427889392E+002          1.5321586965426329E+002          1.8819014058362549E+000          1.9492699624003904E+000         -4.3324704129375888E-004         -1.0000000000000000E+000          1.2939500685449647E+000          1.3974915369726129E+000         -8.4595628725115368E+000         -8.4595628725115368E+000         -9.0616228638394993E+000         -9.8999999999999986E+001         -8.5845016091198367E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4973145835259446E+052         -4.2784078265276824E+035         -1.1535941039716769E+027         -2.9445656124481600E+033         -4.2489621588672601E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             930          2.1208557374338846E+009          8.0345117895689711E-001          5.0583296445656600E+000          1.6550901746770361E+002          1.5301029175826275E+002          1.8824221707209565E+000          1.9511828263138096E+000         -4.0850322777186637E-004         -1.0000000000000000E+000          1.2923314283753276E+000          1.3978961970150223E+000         -8.4285731009307163E+000         -8.4285731009307163E+000         -9.0306330922586788E+000         -9.8999999999999986E+001         -8.5535118375390162E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4966856980935420E+052         -4.5856652042763360E+035         -5.4279798531340905E+026         -2.9316740362574663E+033         -4.5563484584857812E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             935          2.1212642032159870E+009          8.0437591455988910E-001          5.0614688433397790E+000          1.6554066993171230E+002          1.5280990537057795E+002          1.8829363534515917E+000          1.9530553195434062E+000         -3.9504673323676094E-004         -1.0000000000000000E+000          1.2907557933212301E+000          1.3982901057785468E+000         -8.4055127750240803E+000         -8.4055127750240803E+000         -9.0075727663520428E+000         -9.8999999999999986E+001         -8.5304515116323802E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4960746802411887E+052         -4.8269518477245462E+035         -2.9814115608782709E+026         -2.9191651103789985E+033         -4.7977601936393447E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             940          2.1216488819818859E+009          8.0528672666847578E-001          5.0645626572233384E+000          1.6557133387140050E+002          1.5261354509115691E+002          1.8834462880141576E+000          1.9548976582269675E+000         -3.8640652765992232E-004         -1.0000000000000000E+000          1.2892137698816659E+000          1.3986756116384380E+000         -8.3929148937894542E+000         -8.3929148937894542E+000         -8.9949748851174167E+000         -9.8999999999999986E+001         -8.5178536303977541E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4954777132364161E+052         -4.9609325972698712E+035         -3.5893306108745872E+026         -2.9069291611987155E+033         -4.9318633020685534E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             945          2.1220219521020105E+009          8.0618417940621656E-001          5.0676127419692154E+000          1.6560107525233849E+002          1.5242100744740625E+002          1.8839519126758595E+000          1.9567111587737609E+000         -3.8844492828421029E-004         -1.0000000000000000E+000          1.2877035531454699E+000          1.3990531658224872E+000         -8.3951206049020470E+000         -8.3951206049020470E+000         -8.9971805962300095E+000         -9.8999999999999986E+001         -8.5200593415103469E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4948939338432732E+052         -4.9289104018812515E+035         -1.3139910139887873E+026         -2.8949301735688639E+033         -4.8999610988315718E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             950          2.1223950053540621E+009          8.0705633964424950E-001          5.0705782076540684E+000          1.6562955943801484E+002          1.5223474591787419E+002          1.8844460146876172E+000          1.9584719383193288E+000         -4.0687681501691477E-004         -1.0000000000000000E+000          1.2862441220019214E+000          1.3994180236083738E+000         -8.4193487503233051E+000         -8.4193487503233051E+000         -9.0214087416512676E+000         -9.8999999999999986E+001         -8.5442874869316050E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4943304599681908E+052         -4.6566069707393915E+035         -8.2811830959459846E+025         -2.8833375553809148E+033         -4.6277735943574644E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             955          2.1227915340107512E+009          8.0789764275281750E-001          5.0734396648457860E+000          1.6565668937559900E+002          1.5205580059457915E+002          1.8849247532745379E+000          1.9601690883334357E+000         -4.5386388063873792E-004         -1.0000000000000000E+000          1.2848432571837334E+000          1.3997682398129210E+000         -8.4791768896062045E+000         -8.4791768896062045E+000         -9.0812368809341670E+000         -9.8999999999999986E+001         -8.6041156262145044E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4937899772665250E+052         -4.0556616308438695E+035         -9.9083616480951712E+025         -2.8721936043317278E+033         -4.0269396938097163E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             960          2.1232453972161469E+009          8.0868025595715254E-001          5.0761016814195283E+000          1.6568170214036607E+002          1.5188985784083570E+002          1.8853711760329697E+000          1.9617469865136246E+000         -5.3500137853691493E-004         -1.0000000000000000E+000          1.2835448851303377E+000          1.4000928328262698E+000         -8.5925925273020471E+000         -8.5925925273020471E+000         -9.1946525186300097E+000         -9.8999999999999986E+001         -8.7175312639103471E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.4932888928794466E+052         -3.1262669652873541E+035         -3.5287868477765192E+026         -2.8618098933325825E+033         -3.0976488628252415E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             965          2.1238174102572625E+009          8.0952184968869478E-001          5.0789320648868861E+000          1.6568144599418264E+002          1.5173685141245872E+002          1.8859829279172962E+000          1.9632859404377963E+000         -6.3624851010514460E-004         -1.0000000000000000E+000          1.2823477054161982E+000          1.4001952730860028E+000         -8.7260359372524370E+000         -8.7260359372524370E+000         -1.0060109569308516E+001         -9.8999999999999986E+001         -8.7466409288874587E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          4.6336835171767045E-002          1.4927256406241811E+052         -2.9225137324541975E+035         -1.4373828874391938E+027         -2.8509242170328571E+033         -2.8940044759100401E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             970          2.1245066838250270E+009          8.1051026595238185E-001          5.0822485309889114E+000          1.6567441503204981E+002          1.5156380775491834E+002          1.8867343401177490E+000          1.9650542244275246E+000         -5.9484329393550979E-004         -1.0000000000000000E+000          1.2809945562214531E+000          1.4002552911867088E+000         -8.6670092623645765E+000         -8.6670092623645765E+000         -1.0060109245560396E+001         -9.8999999999999986E+001         -8.6849408723524171E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          4.0448276103067456E-002          1.4920608761072026E+052         -3.3606232178420466E+035         -4.0900629427638478E+027         -2.8384103859725698E+033         -3.3322390730816916E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
